"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_ID__Hmax[ID_160,Intercept]",-0.398865286352855,0.0058524590020263,0.58524590020263,-1.55469512058403,-0.788117391375596,-0.407525679379438,-0.010147896824719,0.755288657968456,10000,1.00046476298815
"r_ID__Hmax[ID_161,Intercept]",-3.44898525650471,0.0317945220145746,2.31247854470106,-6.45337514523724,-5.09404974784515,-4.09029034700023,-2.32182652031917,2.38481559196829,5289.94093955172,1.00063083246546
"r_ID__Hmax[ID_163,Intercept]",3.00377542044163,0.0221814174566031,1.88707529511547,-0.300405705658281,1.67978470408329,2.89405519692806,4.18091348107374,7.11108606049174,7237.68816012212,0.999980838647277
"r_ID__Hmax[ID_165,Intercept]",0.566499124650765,0.011057039698295,1.1057039698295,-1.40498628619886,-0.167987186213705,0.497370606374971,1.22583928430197,2.98235015322887,10000,1.00048376897997
"r_ID__Hmax[ID_166,Intercept]",1.32414423499493,0.00687222841002144,0.687222841002144,0.0148231332187389,0.851509298742231,1.31963555234954,1.77550574004761,2.68372403103552,10000,1.00209823039232
"r_ID__Hmax[ID_169,Intercept]",-2.24597815172662,0.0132145350879896,0.881413632576623,-3.74548415449133,-2.82409280169971,-2.31968212068271,-1.76117050282971,-0.304104879106765,4448.93181545578,1.00059630027506
"r_ID__Hmax[ID_17,Intercept]",2.27809448867984,0.0067235410659729,0.67235410659729,0.939681939316679,1.83121511959707,2.2835071376381,2.72863963528519,3.57465757840005,10000,1.00123238985352
"r_ID__Hmax[ID_170,Intercept]",0.196087639712769,0.0203533368364546,1.66053587785062,-2.6369023252162,-0.990300390546633,0.0649678570132403,1.21487828345074,3.79976517753106,6656.18351156328,1.00009248252489
"r_ID__Hmax[ID_171,Intercept]",5.92610311425552,0.011280823932006,1.1280823932006,3.80881193369294,5.14984234746209,5.91211523214396,6.65895537736252,8.28957159589969,10000,1.00036315208553
"r_ID__Hmax[ID_172,Intercept]",-1.41943955953993,0.0118096497525444,0.8483669394463,-2.86922631385519,-1.97877911254799,-1.48935594578567,-0.938954405653641,0.366318636150027,5160.51965527533,1.00060642053025
"r_ID__Hmax[ID_174,Intercept]",-1.58299903794596,0.0067171290720322,0.67171290720322,-2.88728306148829,-2.04812382968644,-1.58186451629426,-1.13003726888798,-0.257941838069067,10000,1.00120216837921
"r_ID__Hmax[ID_175,Intercept]",1.59750747881679,0.0243592901838086,1.64753704364081,-1.24702246506211,0.416879446729306,1.47636222673365,2.64527940257919,5.21950948743631,4574.4735228876,1.00097589910877
"r_ID__Hmax[ID_176,Intercept]",0.908550829744329,0.0165816237033713,1.16563966960171,-1.00722898703194,0.0817136299941504,0.781218988553624,1.588915673943,3.55239874537385,4941.67896132323,1.00025732851511
"r_ID__Hmax[ID_177,Intercept]",1.76731941975446,0.0266822809959323,1.75722039306052,-0.945904090589325,0.428112093152015,1.53898010598351,2.85468722250629,5.74519213491364,4337.17117221533,1.00036279643125
"r_ID__Hmax[ID_18,Intercept]",0.604000268432056,0.00719472797352068,0.719472797352068,-0.739798556610561,0.115115276306384,0.597430245836515,1.07878682264034,2.06152274141261,10000,1.00187483833899
"r_ID__Hmax[ID_180,Intercept]",-4.13507664218378,0.00747258495355009,0.747258495355009,-5.5494629932213,-4.63684220476661,-4.15876568879096,-3.64750039832262,-2.59700581107544,10000,1.00079320554114
"r_ID__Hmax[ID_181,Intercept]",-3.27686750150774,0.0170476647920831,1.19072869363901,-5.28569323298258,-4.05156031572406,-3.3775547723356,-2.65273112148714,-0.519347244024684,4878.60710387132,1.00060693844141
"r_ID__Hmax[ID_186,Intercept]",-1.48434739643948,0.0246546135763859,1.61571863592873,-3.87786883239587,-2.65018089944241,-1.76121834614008,-0.598567756213834,2.41710983966026,4294.72211359431,1.00017669507341
"r_ID__Hmax[ID_189,Intercept]",-0.579810413175084,0.0160530962932719,0.992569701129595,-2.06915751221574,-1.22753869270328,-0.71308739652264,-0.109360191907902,1.72607961588893,3823.0009530494,1.00053322474252
"r_ID__Hmax[ID_19,Intercept]",-3.21541656843589,0.0115160250509628,0.835603366248534,-4.69663325306996,-3.75978505471705,-3.2733972973277,-2.74272663895763,-1.37876084020936,5264.96101666529,1.00141296053339
"r_ID__Hmax[ID_191,Intercept]",4.42980132234809,0.00580435688190112,0.580435688190112,3.29686063913163,4.03457680520314,4.42959066857723,4.82457900799399,5.57068732663913,10000,1.00112981565651
"r_ID__Hmax[ID_192,Intercept]",-0.883437007592515,0.555512152928967,4.63098437220429,-6.26790096749288,-5.38957111156175,-1.75834880261778,3.69875295356137,5.95727113335468,69.4959509484887,1.06352153598339
"r_ID__Hmax[ID_197,Intercept]",-3.19108570161739,0.00749037824147313,0.749037824147313,-4.59496170489989,-3.70437112962801,-3.21154187145116,-2.69647915567553,-1.65520800682018,10000,1.00147522481709
"r_ID__Hmax[ID_198,Intercept]",-1.44428125010306,0.0108591626478528,1.08591626478528,-3.36548406415363,-2.17994863800397,-1.49800409537085,-0.810670968245376,0.847338856362651,10000,1.00042966500934
"r_ID__Hmax[ID_199,Intercept]",3.29744987307098,0.00690395737509173,0.690395737509173,1.97347389890531,2.82383477281145,3.29158593878127,3.75351425790232,4.65837321225729,10000,1.0014798005552
"r_ID__Hmax[ID_2,Intercept]",2.87249845086249,0.00717190808844728,0.717190808844728,1.51084623402883,2.38609590432948,2.85539324320903,3.34027004358098,4.33297735371344,10000,1.00038281082791
"r_ID__Hmax[ID_20,Intercept]",-0.278907386988297,0.0118289207611301,1.18289207611301,-2.25482923439845,-1.08462577085592,-0.374066521943623,0.373872654864171,2.37260157344049,10000,1.0003873251207
"r_ID__Hmax[ID_201,Intercept]",-2.3013535167872,0.014945385581561,1.24561149000339,-4.36680991185628,-3.1379947669277,-2.41481705313191,-1.63284234747164,0.601906703529915,6946.25885247906,0.999850884374693
"r_ID__Hmax[ID_202,Intercept]",-3.39436605817592,0.00533638319097752,0.533638319097752,-4.42003424853772,-3.75733036494528,-3.40180688366287,-3.03764331710045,-2.32765271700591,10000,1.00146948516539
"r_ID__Hmax[ID_207,Intercept]",0.138044730200847,0.00927893053556903,0.927893053556903,-1.59267846312632,-0.50481151482535,0.106312949862854,0.741679763366641,2.04833090055661,10000,1.0000437285296
"r_ID__Hmax[ID_208,Intercept]",2.33693249287192,0.0105546259844793,1.05546259844793,0.385315635604353,1.63068503444056,2.28595645384706,2.96715580862901,4.57952201963132,10000,1.000419282789
"r_ID__Hmax[ID_21,Intercept]",-1.60066781462957,0.00637451096335912,0.637451096335912,-2.84464964778021,-2.0278875157758,-1.61063122678421,-1.17952541049344,-0.301837284113007,10000,1.00063785144272
"r_ID__Hmax[ID_212,Intercept]",1.53527181494354,0.0058343906069696,0.58343906069696,0.394572497831305,1.14362918260621,1.53036677708534,1.92533442968767,2.69811413008717,10000,1.00107742010715
"r_ID__Hmax[ID_214,Intercept]",-1.71953960861891,0.00884829418951535,0.884829418951535,-3.31288229390778,-2.34204054051973,-1.75446376241722,-1.14362908597125,0.0939404971411156,10000,1.00048462198487
"r_ID__Hmax[ID_217,Intercept]",-2.25469608910522,0.00733356646179723,0.733356646179723,-3.6108346240904,-2.76341592599735,-2.27206426554899,-1.77575279567997,-0.74982632421077,10000,1.00017737637214
"r_ID__Hmax[ID_223,Intercept]",1.39780598932569,0.0103632594612481,1.03632594612481,-0.502434342452588,0.700097315996185,1.33946296808878,2.03558467685946,3.54907898325645,10000,1.0000899149262
"r_ID__Hmax[ID_224,Intercept]",0.261536417633507,0.00999408751000453,0.999408751000453,-1.6536668801006,-0.392792967686853,0.236373778766463,0.899615549467661,2.29871143072658,10000,1.00050767227057
"r_ID__Hmax[ID_227,Intercept]",-1.59461111735623,0.00778894386981983,0.778894386981983,-3.06484568437871,-2.11738416648251,-1.62101746363803,-1.08218271171073,0.0210381179526636,10000,1.0003536479928
"r_ID__Hmax[ID_23,Intercept]",-0.238811107799917,0.0121346393269091,1.21346393269091,-2.28411921056033,-1.04036978039664,-0.35195925091216,0.408856960808138,2.54221163692111,10000,0.999918323913477
"r_ID__Hmax[ID_231,Intercept]",-0.409208471126341,0.0058845191853228,0.58845191853228,-1.54148254513821,-0.799973104549994,-0.415812910000118,-0.0211261834732711,0.803271558734808,10000,1.00128185468521
"r_ID__Hmax[ID_234,Intercept]",-2.56357146218607,0.0100111614982258,1.00111614982258,-4.30799508724438,-3.25523296950872,-2.63769910642561,-1.97530274570432,-0.429684207997946,10000,1.00007465670224
"r_ID__Hmax[ID_24,Intercept]",-1.29239575344981,0.00724894819582728,0.724894819582728,-2.66279758055255,-1.78673247497255,-1.31196599704771,-0.810204370612383,0.141502291048745,10000,1.00059898020192
"r_ID__Hmax[ID_25,Intercept]",-3.34046167775627,0.00765687666956619,0.765687666956619,-4.70877831670424,-3.85869040508473,-3.37598570791721,-2.88823659716402,-1.72980782520379,10000,1.00068957065227
"r_ID__Hmax[ID_26,Intercept]",-0.648546712355662,0.0120434043527618,0.926871942385675,-2.20647000669,-1.26554490641696,-0.728805683710495,-0.150311532226067,1.47209781112949,5922.9891306066,1.00048120596597
"r_ID__Hmax[ID_27,Intercept]",5.26171749793489,0.00701372756666854,0.701372756666854,3.9290032654433,4.77898445156887,5.25338477418559,5.71452094876523,6.69700420790673,10000,1.00047648089021
"r_ID__Hmax[ID_28,Intercept]",1.57495548880734,0.29876223022504,2.73740064466571,-6.53371223386086,1.02462491680139,2.18881527795121,3.18310767258185,4.95548010768227,83.950897786037,1.05176895226216
"r_ID__Hmax[ID_29,Intercept]",2.41939700398934,0.00699072874914592,0.699072874914592,1.09395251714878,1.95478237870087,2.40098424877725,2.87385153077417,3.84895462095129,10000,1.00109259886672
"r_ID__Hmax[ID_3,Intercept]",-2.90324500018956,0.0281041375553526,1.99628483855448,-5.5990510445951,-4.261120248549,-3.39647190582054,-2.00488651248732,2.20550325600641,5045.50326909441,1.0008349810509
"r_ID__Hmax[ID_30,Intercept]",3.29209945539718,0.00699626720730549,0.699626720730549,1.94415053373453,2.8220418683165,3.27747913314766,3.75883403435288,4.69909412231226,10000,1.00107224366105
"r_ID__Hmax[ID_32,Intercept]",-2.52708787293252,0.00795298824485663,0.795298824485663,-4.00527928398,-3.07475883909036,-2.54928833605998,-2.01747976010782,-0.874588593855492,10000,1.00051349063943
"r_ID__Hmax[ID_34,Intercept]",0.288800848949986,0.0280151272203972,2.2695749305292,-3.70624415376598,-1.39934758036485,0.203817446726904,1.85785034151767,4.90963698337772,6563.02189775981,1.00004310913274
"r_ID__Hmax[ID_35,Intercept]",-1.58065469915587,0.0255544951969455,1.54430901096739,-3.68704234211614,-2.62062138568687,-1.91557299155252,-0.888557525164698,2.46492093798452,3652.02547576036,1.00046843973651
"r_ID__Hmax[ID_36,Intercept]",-0.238277798966566,0.0615478306520418,3.38035815238459,-5.61148192723943,-3.6105888658963,0.265120952269261,2.48848549122481,5.49302601077229,3016.47640776529,1.00217138096415
"r_ID__Hmax[ID_37,Intercept]",0.945051501791175,0.00589749324247347,0.589749324247347,-0.185019517042779,0.547871826763412,0.943463090028913,1.33873990400774,2.13684010462968,10000,1.00133551607311
"r_ID__Hmax[ID_38,Intercept]",4.30440329540096,0.00715090172138884,0.715090172138884,2.94874087555545,3.81047561274578,4.29256704667815,4.77257124787245,5.7641616531822,10000,1.00074428189602
"r_ID__Hmax[ID_39,Intercept]",-3.59159022707534,0.0223460263217318,1.5936914297149,-6.03138810672413,-4.65011216052744,-3.85292386374889,-2.85978460699152,0.486375801643739,5086.36898453943,0.999955851681004
"r_ID__Hmax[ID_4,Intercept]",2.68980814564911,0.0174723553502888,1.29975442158364,0.618536681445031,1.80655241826866,2.53863329153917,3.38301956568967,5.70279362310142,5533.75209706538,1.00173164007845
"r_ID__Hmax[ID_40,Intercept]",0.553984960016747,0.00589653288642451,0.589653288642451,-0.6048391544871,0.15238702355174,0.546273623486725,0.94229446902759,1.71934457670137,10000,1.00165289470513
"r_ID__Hmax[ID_41,Intercept]",3.42355645988522,0.00710051060189905,0.710051060189905,2.05341443563057,2.94769057778644,3.41510393533341,3.89361313640628,4.84871013997936,10000,1.00110050228802
"r_ID__Hmax[ID_42,Intercept]",1.42937746956256,0.00713722003133075,0.713722003133075,0.0659440347254453,0.948047903459061,1.41035663691265,1.89091651314539,2.86459231561809,10000,1.00087047072686
"r_ID__Hmax[ID_45,Intercept]",0.714225061524497,0.0119134130935901,1.19134130935901,-1.29006399430194,-0.0774427269933592,0.60994181457281,1.35187256974538,3.51717283140178,10000,1.00016138565391
"r_ID__Hmax[ID_47,Intercept]",-3.28227124003826,0.0149331538884362,1.16823855479026,-5.29239337937155,-4.06692439989683,-3.3600220406529,-2.62764893255675,-0.660436068589079,6120.12071958704,0.9999619323535
"r_ID__Hmax[ID_48,Intercept]",-0.0435134376435675,0.0184234156623526,1.37224554594183,-2.28623898791233,-0.959075215579212,-0.233921184165471,0.68444135094734,3.25462666825914,5547.83273029167,1.00006689678369
"r_ID__Hmax[ID_49,Intercept]",-1.00862602469723,0.0186991627733016,1.31456600125201,-3.02756527447349,-1.91629555225596,-1.21378743516064,-0.32558304976389,2.20935382867115,4942.2017208964,1.00073174185152
"r_ID__Hmax[ID_50,Intercept]",0.518803845202378,0.00759413968109612,0.759413968109612,-0.881884750974682,-0.00891145041650789,0.488588778708288,1.0140654598521,2.09136018865865,10000,1.00035408319563
"r_ID__Hmax[ID_51,Intercept]",5.33674182373908,0.00588990073773248,0.588990073773248,4.23134820229084,4.92820514874163,5.32117363066249,5.72663283141141,6.52942085014309,10000,1.0016726647989
"r_ID__Hmax[ID_52,Intercept]",1.47515518905272,0.00515248717601024,0.515248717601024,0.475498619125642,1.13056634104263,1.47358969410224,1.82342885342291,2.49703455099005,10000,1.00281190423126
"r_ID__Hmax[ID_53,Intercept]",7.32521363994688,0.00582953727014209,0.582953727014209,6.18537345883304,6.92570204939324,7.32638821042584,7.71716458753148,8.46319307765704,10000,1.00124474629857
"r_ID__Hmax[ID_55,Intercept]",1.56949267792516,0.018466651259328,1.37553512385568,-0.686414123263452,0.619366107326546,1.40686902727269,2.35614877311517,4.74266270517116,5548.39119112762,1.00096423083874
"r_ID__Hmax[ID_56,Intercept]",-2.31720511241175,0.0147771541859788,1.22352211126407,-4.35299214567163,-3.14410279016201,-2.43784623329804,-1.64223459467624,0.522376529666247,6855.5457730624,0.999883323914344
