"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_ID__I[ID_148,Intercept]",-0.409232004238384,0.0418824813720414,4.18824813720414,-8.63463181274422,-3.23212889986838,-0.37628540274628,2.45039690442032,7.63870609989742,10000,1.00062165065482
"r_ID__I[ID_15,Intercept]",14.6049024275366,0.0447735507463811,4.47735507463811,5.38617967731272,11.7441950014449,14.6951699502747,17.7838729668197,22.8465049823324,10000,1.00053795075177
"r_ID__I[ID_152,Intercept]",-5.09411197135258,0.0383288791746293,3.83288791746293,-12.6080420274219,-7.65806418609057,-5.08552953166715,-2.48648978301213,2.34465241563659,10000,1.00023884142797
"r_ID__I[ID_153,Intercept]",-2.61970297908831,0.0392485353321138,3.92485353321138,-10.3384812813768,-5.2803789376885,-2.61828851455051,0.00728261023614575,5.09877328876744,10000,1.00002594432164
"r_ID__I[ID_154,Intercept]",0.14632810139187,0.0716883699179905,7.16883699179905,-14.0270514737721,-4.63163844345867,0.188279783158485,4.92247957024413,14.1943803525554,10000,0.999916059468406
"r_ID__I[ID_155,Intercept]",-6.05748826453744,0.0415726396244941,4.15726396244941,-14.3006223160208,-8.85729684684712,-6.01360262207151,-3.26828620640657,1.81560236577189,10000,1.00088496188956
"r_ID__I[ID_156,Intercept]",-1.90094624608656,0.0565314000751455,4.72031394778834,-11.1473827419508,-5.04069181774617,-1.95506272267234,1.26568759271267,7.32740754484962,6972.07878528077,1.00006177463192
"r_ID__I[ID_157,Intercept]",3.0905597410898,0.056956181522882,5.6956181522882,-8.07358142229725,-0.69282143009456,3.12710728977612,6.8453946540229,14.3386852039841,10000,1.00015634357346
"r_ID__I[ID_158,Intercept]",-5.31536633192115,0.0391131156974108,3.91131156974108,-12.910538737693,-7.99082307682827,-5.35397350459962,-2.65329616340368,2.39857912453908,10000,1.00054610312297
"r_ID__I[ID_16,Intercept]",1.79350217634444,0.0423419806622801,4.23419806622802,-6.50825990450276,-1.06543954821756,1.83190613712798,4.7152735407307,9.99795515533818,10000,1.00004534502246
"r_ID__I[ID_160,Intercept]",-5.16981422652321,0.0362538459649567,3.62538459649567,-12.319344607999,-7.60637082965572,-5.15537877339105,-2.78658147185622,1.98724062622888,10000,1.00074626399262
"r_ID__I[ID_161,Intercept]",-0.725963780646314,0.0422023485557999,4.22023485557999,-9.00974546917949,-3.56684138498846,-0.631393341143562,2.18376679216515,7.36742419878977,10000,0.999786566388559
"r_ID__I[ID_163,Intercept]",-5.3049742138932,0.0438328013758164,4.38328013758164,-14.0195447667029,-8.21745843100792,-5.294277258697,-2.34460248735059,3.25636478422504,10000,1.00007217424569
"r_ID__I[ID_165,Intercept]",6.51981080851713,0.0543961147186009,5.43961147186009,-4.45756513695897,3.0105126611984,6.65994720009815,10.1267415145005,16.7777212929876,10000,1.00023714917
"r_ID__I[ID_166,Intercept]",-14.0652873290089,0.0396091560067526,3.96091560067526,-21.9285560863386,-16.6484219071018,-14.0683826410448,-11.3913568584004,-6.42462308731714,10000,1.00012862244298
"r_ID__I[ID_169,Intercept]",-5.41434607546921,0.0510621769707362,5.10621769707362,-15.527089065008,-8.88806203385202,-5.40870596172465,-2.02337174110722,4.59913262885756,10000,1.00065191590063
"r_ID__I[ID_17,Intercept]",-8.45250618676069,0.041274578784884,4.1274578784884,-16.7360930771751,-11.1959439458827,-8.42625660209346,-5.69941871780152,-0.606271002072107,10000,1.00038637897105
"r_ID__I[ID_170,Intercept]",-3.0135768902304,0.0472133808424194,4.72133808424194,-12.1071932045672,-6.19878625423455,-3.03735834779498,0.211841365850456,6.22021062159785,10000,1.000300819359
"r_ID__I[ID_171,Intercept]",-5.88411305128176,0.0406679001646517,4.06679001646517,-13.8226860024106,-8.63060334411248,-5.90752425069221,-3.09840026037178,2.1275086618631,10000,0.999936482789067
"r_ID__I[ID_172,Intercept]",-4.45559070742866,0.044664176546869,4.4664176546869,-13.4344525331075,-7.3728649384411,-4.48290983568418,-1.43389397525298,4.31142856362601,10000,1.00005755954691
"r_ID__I[ID_174,Intercept]",-4.2716476468718,0.041829948506638,4.1829948506638,-12.4451086906066,-7.00564125773645,-4.26109159706939,-1.53387881310415,4.03309903709275,10000,1.0001301019578
"r_ID__I[ID_175,Intercept]",-6.58169997777872,0.045220810524154,4.5220810524154,-15.4747953862373,-9.57616039567027,-6.5494211708247,-3.54672631309046,2.20861062132533,10000,1.00033693623426
"r_ID__I[ID_176,Intercept]",-8.9397247006218,0.0418409592155607,4.18409592155607,-17.1532958468513,-11.7431041477977,-8.92346297646865,-6.0853717522916,-0.968492896173347,10000,1.00033781499811
"r_ID__I[ID_177,Intercept]",11.0301287986796,0.0472701511947023,4.72701511947023,1.46250477652593,7.94368535716942,11.073265750532,14.2167066780068,19.9691059420049,10000,1.000441028512
"r_ID__I[ID_18,Intercept]",7.78180142111624,0.0648902252261931,4.3258220794246,-0.871725509974171,4.90482391821343,7.83969094390889,10.7042279464333,16.003594511308,4444.04801832242,1.00058183268412
"r_ID__I[ID_180,Intercept]",10.1036828226268,0.0539264849531552,5.39264849531552,-0.788748048545546,6.53740591137945,10.291662654272,13.7961277603384,20.2730359431884,10000,1.00039654950151
"r_ID__I[ID_181,Intercept]",-3.37178230838123,0.0737236868114849,7.37236868114849,-17.5962662984355,-8.2817388154613,-3.57643759716242,1.63907826463481,11.2425361888862,10000,1.00020659982542
