"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_ID__Hmax[ID_111,Intercept]",4.77452422491853,0.0179530931183205,1.79530931183205,1.35957643672076,3.55361137401022,4.75445522316636,5.94949783364231,8.39632871923918,10000,0.999937819726357
"r_ID__Hmax[ID_112,Intercept]",1.68052586760208,0.0234398541143622,2.34398541143622,-2.66736578075744,0.0565932469891312,1.57838632989668,3.21818938441664,6.50786084980749,10000,1.00011427245858
"r_ID__Hmax[ID_113,Intercept]",-0.653884844681532,0.0253597535162208,2.53597535162208,-5.56633672328817,-2.31937212742314,-0.719286514993298,0.994892639423419,4.47920731975361,10000,0.999952571756309
"r_ID__Hmax[ID_114,Intercept]",1.25293482018368,0.0227913700544595,2.27913700544595,-3.03824079488425,-0.311499913905311,1.20385802541899,2.76681757761976,5.86003481691418,10000,0.999805890229834
"r_ID__Hmax[ID_116,Intercept]",1.58475243732387,0.0181785098094243,1.81785098094243,-1.83114099830732,0.355447129775086,1.52355581069966,2.7652364951031,5.38534652932626,10000,0.999842936613744
"r_ID__Hmax[ID_117,Intercept]",-0.235916148403746,0.0208912677680634,2.08912677680634,-4.00542336409889,-1.64520659078102,-0.376109655068087,1.05205598644202,4.31668257973716,10000,0.999742180393691
"r_ID__Hmax[ID_118,Intercept]",-0.0981574190026352,0.0176505139354558,1.76505139354558,-3.29830242290993,-1.29321649004617,-0.174222706456877,0.970134420374287,3.61560642242981,10000,0.999892875385692
"r_ID__Hmax[ID_119,Intercept]",-0.683306334615386,0.105226751884521,3.78212878539091,-6.87311273342167,-4.07701251936039,-0.462651276146321,2.29208047713947,6.23282208135727,1291.87441130972,1.00291293345559
"r_ID__Hmax[ID_12,Intercept]",0.323904022417392,0.0190274068531554,1.90274068531554,-3.21042050206985,-0.979563055983164,0.243642844331752,1.54058250132868,4.28955737145237,10000,0.99987414883508
"r_ID__Hmax[ID_120,Intercept]",0.983787334853708,0.0239486268872695,2.39486268872695,-3.54107803347428,-0.654584926646738,0.940842182545953,2.5663583797679,5.85098455054838,10000,0.999719834926423
"r_ID__Hmax[ID_121,Intercept]",-1.16840690611803,0.023292956808621,1.96514557028442,-4.6221057493235,-2.49929976702549,-1.30230783077843,-0.0252139805695743,3.11228865768941,7117.70871050714,0.999805521139784
"r_ID__Hmax[ID_122,Intercept]",-0.156009168962727,0.0283488676690959,2.34876792475362,-4.21037300820758,-1.78348715202535,-0.355574252189829,1.24901975822827,5.02491195609338,6864.49798036961,1.00018556665448
"r_ID__Hmax[ID_123,Intercept]",-0.666274113161128,0.0205971121099914,2.05971121099914,-4.42726469726453,-2.09092978567338,-0.753128664069316,0.657497009352832,3.62332359040944,10000,1.00007462511516
"r_ID__Hmax[ID_124,Intercept]",0.679061615829116,0.0190761226502186,1.90761226502186,-2.82132224327739,-0.639533171511586,0.598825766624533,1.89110644593309,4.70785540531108,10000,1.00034771671424
"r_ID__Hmax[ID_125,Intercept]",-1.45704004938366,0.0300273871035887,2.28648670417324,-5.28756385493351,-3.0442860494935,-1.68800180362745,-0.152077336145271,3.82514034733027,5798.32127309924,1.0001358278964
"r_ID__Hmax[ID_126,Intercept]",-1.00827991025269,0.0199493366456005,1.99493366456005,-4.67346733217403,-2.36326412027846,-1.08836784939641,0.246234550629733,3.27841096364441,10000,0.999885498463687
"r_ID__Hmax[ID_127,Intercept]",-1.33632132226073,0.0249248941904024,2.49248941904024,-6.02087071436645,-3.02924895038007,-1.42797784143834,0.242707560640187,3.85270940841223,10000,0.999877229418309
"r_ID__Hmax[ID_128,Intercept]",-1.61051307284625,0.0360081260377758,2.74908231786198,-6.49187591163033,-3.58987397541029,-1.86291333480031,0.224520172972663,4.16762349586442,5828.73685101481,1.00092618683044
"r_ID__Hmax[ID_129,Intercept]",-0.761280329501032,0.0408733665762416,2.63529973725852,-6.60721422782125,-2.34777932093771,-0.622787161923858,0.984902949910239,4.08284818216792,4156.99226947283,1.00067082572701
"r_ID__Hmax[ID_13,Intercept]",-1.5985514569506,0.0405501458932292,3.09561079251696,-7.79563140149144,-3.61962185065567,-1.55641586740514,0.493607597789625,4.28129653135678,5827.84324899255,1.00004636497277
"r_ID__Hmax[ID_130,Intercept]",5.04708205715113,0.017893221877087,1.7893221877087,1.60074463261595,3.84810883684487,5.03038813072519,6.1999805847326,8.71846090582386,10000,1.00009081306216
"r_ID__Hmax[ID_132,Intercept]",-1.92461884436516,0.0277301276183485,2.39391646896531,-6.2723258055193,-3.57849146413991,-2.06023507030697,-0.420220935649746,3.13352560940158,7452.71044834058,1.00003436303576
"r_ID__Hmax[ID_133,Intercept]",-0.692216181134302,0.019507775095282,1.9507775095282,-4.30765618543345,-2.02644317429899,-0.74958881020797,0.549921625715725,3.30333037794948,10000,1.00018222988988
"r_ID__Hmax[ID_134,Intercept]",-2.47627021481429,0.0369590319398492,2.81176716384867,-7.63077845310175,-4.46024208529846,-2.56851818762048,-0.633321624730074,3.21979327814593,5787.85356999666,1.0001186880876
"r_ID__Hmax[ID_135,Intercept]",-0.182245220913368,0.0195031145506528,1.95031145506528,-3.73349267644773,-1.50830641312401,-0.263476171067809,1.06621834301791,3.98852468172943,10000,1.0004260961094
"r_ID__Hmax[ID_136,Intercept]",1.73293933969488,0.0178686984099233,1.78686984099233,-1.73085916956214,0.533309003118505,1.70089109961702,2.90991377836888,5.4141856256713,10000,0.999802801700175
"r_ID__Hmax[ID_137,Intercept]",-0.963569998547639,0.026336384943939,2.34958638037024,-5.13415939672279,-2.56870796527664,-1.1192145883015,0.452270907993668,4.18174296099765,7959.22000347361,1.00038539213801
"r_ID__Hmax[ID_138,Intercept]",-1.20633855209984,0.0211533818123478,2.11533818123478,-5.10221510423997,-2.64139116788178,-1.31203597659911,0.113566462095013,3.22469979712511,10000,0.999891096333992
"r_ID__Hmax[ID_139,Intercept]",-0.729833432755708,0.0232313327212355,2.32313327212355,-5.07490264803525,-2.32970045042756,-0.808068355725157,0.774728761929249,4.06395991475011,10000,0.9999437047019
"r_ID__Hmax[ID_14,Intercept]",-0.161663894858454,0.0259209270693658,2.59209270693658,-5.05149711653906,-1.92385827092531,-0.219391927010566,1.53975685814644,5.15640296986349,10000,1.00006226085481
"r_ID__Hmax[ID_142,Intercept]",-0.0856373159452179,0.0191142348968329,1.91142348968329,-3.65119064658192,-1.38305679203438,-0.132526605576245,1.14345544640849,3.90113291790113,10000,1.00037623320629
"r_ID__Hmax[ID_143,Intercept]",0.080719765478085,0.0234770793118292,2.34770793118292,-4.33632589953569,-1.49746891929888,-0.0141687259872519,1.58476816321327,4.91984473144148,10000,0.999857720416023
"r_ID__Hmax[ID_144,Intercept]",1.13911241701681,0.0180180215968094,1.80180215968094,-2.27661810050702,-0.0957410317350984,1.10341309325411,2.32596269664722,4.70936121352754,10000,0.999965555196483
"r_ID__Hmax[ID_147,Intercept]",-2.40068950283363,0.0324472590477492,2.71262678797526,-7.33221932007597,-4.31796065591444,-2.49113867360998,-0.563722580984495,3.05117471963992,6989.14515587188,1.00006278785377
"r_ID__Hmax[ID_148,Intercept]",1.78478447589342,0.0175074773727685,1.75074773727685,-1.59313655325855,0.613136469899644,1.74519303032354,2.93460098559556,5.37726519065275,10000,0.999848161117002
"r_ID__Hmax[ID_15,Intercept]",-0.907458723812987,0.0486832761728341,3.21400659569987,-6.31246282929324,-3.4849800440601,-1.11251445321668,1.42074168285835,5.47867346638298,4358.46872535746,1.00066980653943
"r_ID__Hmax[ID_152,Intercept]",-0.69587398616294,0.0251357312216755,2.30385487330943,-5.00225383758708,-2.27524708009428,-0.767088226141739,0.761522530207827,4.07441347320842,8400.9265695595,1.00006914718317
"r_ID__Hmax[ID_153,Intercept]",-0.111680524021712,0.0189895208718691,1.89895208718691,-3.70605801872559,-1.42534423606758,-0.174738087827657,1.12577242608068,3.7715305856833,10000,1.00008815886511
"r_ID__Hmax[ID_154,Intercept]",-2.13857093322102,0.0320502014984538,2.45122311086185,-6.44771651736798,-3.85201142314204,-2.33276180701584,-0.605174330175961,3.06675793763112,5849.30351034381,0.999923895499059
"r_ID__Hmax[ID_155,Intercept]",-0.374526959162223,0.0224540355249685,2.24540355249685,-4.55322129753521,-1.92538719584709,-0.445782210189824,1.06707899492987,4.29080019212158,10000,1.00000938487263
"r_ID__Hmax[ID_156,Intercept]",-1.97237243607615,0.0232273623419161,2.32273623419161,-6.16136245521727,-3.58465932419644,-2.09449266982452,-0.533448234171874,2.97415841985206,10000,1.00094847606261
"r_ID__Hmax[ID_157,Intercept]",-1.63444054607862,0.0239428141646657,2.09104411901967,-5.48783977212568,-3.08076298682602,-1.71354304578553,-0.316815851439392,2.67820500222657,7627.39087314316,0.999937868037729
"r_ID__Hmax[ID_158,Intercept]",-1.14517821120583,0.0200512362797719,2.00512362797719,-4.92169855116983,-2.52333216443819,-1.20400775463141,0.142038334398601,2.8998604575681,10000,0.999981977247821
